id,smarts,entry_id,mechanism_id
136,[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z0:2]-[C&D2&v4&H2&0*&!R&z0:3]~[*:4]~[*:5]~[*:6](~[O&D1&v2&H1&0*&!R:7])~[O&D2&v2&H0&0*&!R:8].[C&D2&v4&H2&0*&!R&z1:9]-[O&D2&v2&H0&0*&!R:10]~[*:11](~[O&D1&v2&H1&0*&!R:12])~[*:13]~[*:14]~[O&D1&v2&H1&0*&!R:15]>>[*:11](~[O&D1&v2&H1&0*&!R:10])(~[O&D1&v2&H1&0*&!R:12])~[*:13]~[*:14]~[O&D1&v2&H1&0*&!R:15].[C&D2&v4&H2&0*&!R&z0:9]-[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3]~[*:4]~[*:5]~[*:6](~[O&D1&v2&H1&0*&!R:7])~[O&D2&v2&H0&0*&!R:8],[253],[1]
137,[*:1](~[O&D1&v2&H1&0*&!R:2])(~[O&D1&v2&H1&0*&!R:3])~[*:4]~[*:5]~[O&D1&v2&H1&0*&!R:6].[C&D2&v4&H2&0*&!R&z0:7]-[C&D2&v4&H2&0*&!R&z0:8]-[C&D3&v4&H0&0*&!R&z0:9]=[C&D2&v4&H1&0*&!R&z0:10]~[*:11]~[*:12]~[*:13](~[O&D1&v2&H1&0*&!R:14])~[O&D2&v2&H0&0*&!R:15]>>[C&D1&v4&H2&0*&!R&z0:8]=[C&D3&v4&H0&0*&!R&z0:9]-[C&D2&v4&H2&0*&!R&z0:10]~[*:11]~[*:12]~[*:13](~[O&D1&v2&H1&0*&!R:14])~[O&D2&v2&H0&0*&!R:15].[C&D2&v4&H2&0*&!R&z1:7]-[O&D2&v2&H0&0*&!R:2]~[*:1](~[O&D1&v2&H1&0*&!R:3])~[*:4]~[*:5]~[O&D1&v2&H1&0*&!R:6],[253],[1]
138,([C&D3&v4&H0&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2].[C&D3&v4&H0&0*&!R&z0:3]=[C&D2&v4&H1&0*&!R&z0:4]-[C&D2&v4&H2&0*&!R&z1:5]-[O&D2&v2&H0&0*&!R:6]~[*:7](~[O&D1&v2&H0&0*&!R:8])(~[O&D1&v2&H1&0*&!R:9])~[*:10]~[*:11](~[O&D1&v2&H0&0*&!R:12])~[O&D1&v2&H1&0*&!R:13])>>[C&D4&v4&H0&0*&R&z0:1]1-[C&D3&v4&H1&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:5]-[C&D3&v4&H1&0*&R&z1:4](-[C&D4&v4&H0&0*&R&z0:3]-1)-[O&D2&v2&H0&0*&!R:9]~[*:7](~[O&D1&v2&H0&0*&!R:8])(~[O&D1&v2&H1&0*&!R:6])~[*:10]~[*:11](~[O&D1&v2&H0&0*&!R:12])~[O&D1&v2&H1&0*&!R:13],[259],[1]
139,[C&D4&v4&H0&0*&R&z0:1]1-[C&D3&v4&H1&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H1&0*&R&z1:4](-[C&D4&v4&H0&0*&R&z0:5]-1)-[O&D2&v2&H0&0*&!R:6]~[*:7](~[O&D1&v2&H0&0*&!R:8])(~[O&D1&v2&H1&0*&!R:9])~[*:10]~[*:11](~[O&D1&v2&H0&0*&!R:12])~[O&D1&v2&H1&0*&!R:13]>>([C&D3&v4&H0&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2].[C&D3&v4&H0&0*&!R&z0:5]=[C&D2&v4&H1&0*&!R&z0:4]-[C&D2&v4&H2&0*&!R&z1:3]-[O&D2&v2&H0&0*&!R:9]~[*:7](~[O&D1&v2&H0&0*&!R:8])(~[O&D1&v2&H1&0*&!R:6])~[*:10]~[*:11](~[O&D1&v2&H0&0*&!R:12])~[O&D1&v2&H1&0*&!R:13]),[259],[1]
140,([C&D1&v4&H3&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3].[C&D2&v4&H2&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z0:5](-[C&D1&v4&H3&0*&!R&z0:6])=[C&D2&v4&H1&0*&!R&z0:7].[C&D3&v4&H0&0*&!R&z0:8](-[C&D1&v4&H3&0*&!R&z0:9])=[C&D2&v4&H1&0*&!R&z0:10]-[C&D2&v4&H2&0*&!R&z1:11]-[O&D2&v2&H0&0*&!R:12]~[*:13](~[O&D1&v2&H0&0*&!R:14])(~[O&D1&v2&H1&0*&!R:15])~[*:16]~[*:17](~[O&D1&v2&H0&0*&!R:18])~[O&D1&v2&H1&0*&!R:19])>>[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z0:2]-[C&D3&v4&H1&0*&R&z0:3]-[C&D2&v4&H2&0*&R&z0:11]-[C&D2&v4&H1&0*&R&z0:10]=[C&D3&v4&H0&0*&R&z0:8]-[C&D4&v4&H0&0*&R&z0:4](-[C&D3&v4&H1&0*&R&z0:5](-[C&D2&v4&H2&0*&R&z0:7])-[C&D1&v4&H3&0*&!R&z0:6])-[C&D1&v4&H3&0*&!R&z0:9].[O&D1&v2&H0&0*&!R:14]~[*:13](~[O&D1&v2&H1&0*&!R:12])(~[O&D1&v2&H1&0*&!R:15])~[*:16]~[*:17](~[O&D1&v2&H0&0*&!R:18])~[O&D1&v2&H1&0*&!R:19],"[261, 261]","[1, 2]"
141,([C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z0:2]-[C&D3&v4&H1&0*&R&z0:3]-[C&D2&v4&H2&0*&R&z0:4].[C&D3&v4&H0&0*&R&z0:5]-[C&D4&v4&H0&0*&R&z0:6](-[C&D3&v4&H1&0*&R&z0:7]-[C&D2&v4&H2&0*&R&z0:8])-[C&D1&v4&H3&0*&!R&z0:9]).[O&D1&v2&H0&0*&!R:10]~[*:11](~[O&D1&v2&H1&0*&!R:12])(~[O&D1&v2&H1&0*&!R:13])~[*:14]~[*:15](~[O&D1&v2&H0&0*&!R:16])~[O&D1&v2&H1&0*&!R:17]>>([C&D1&v4&H3&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3].[C&D2&v4&H2&0*&!R&z0:6]-[C&D3&v4&H0&0*&!R&z0:7]=[C&D2&v4&H1&0*&!R&z0:8].[C&D2&v4&H2&0*&!R&z1:4]-[O&D2&v2&H0&0*&!R:12]~[*:11](~[O&D1&v2&H0&0*&!R:10])(~[O&D1&v2&H1&0*&!R:13])~[*:14]~[*:15](~[O&D1&v2&H0&0*&!R:16])~[O&D1&v2&H1&0*&!R:17].[C&D3&v4&H0&0*&!R&z0:5]-[C&D1&v4&H3&0*&!R&z0:9]),[261],[2]
142,([C&D1&v4&H3&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3].[C&D2&v4&H2&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z0:5](-[C&D1&v4&H3&0*&!R&z0:6])=[C&D2&v4&H1&0*&!R&z0:7].[C&D3&v4&H0&0*&!R&z0:8](-[C&D1&v4&H3&0*&!R&z0:9])=[C&D2&v4&H1&0*&!R&z0:10]-[C&D2&v4&H2&0*&!R&z1:11]-[O&D2&v2&H0&0*&!R:12])>>[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z0:2]-[C&D3&v4&H1&0*&R&z0:3]-[C&D2&v4&H2&0*&R&z0:11]-[C&D2&v4&H1&0*&R&z0:10]=[C&D3&v4&H0&0*&R&z0:8]-[C&D4&v4&H0&0*&R&z0:4](-[C&D3&v4&H1&0*&R&z0:5](-[C&D2&v4&H2&0*&R&z0:7])-[C&D1&v4&H3&0*&!R&z0:6])-[C&D1&v4&H3&0*&!R&z0:9].[O&D1&v2&H1&0*&!R:12],[265],[1]
143,[C&D1&v4&H3&0*&!R&z1:1]-[N&D3&v3&H0&0*&R:2].[S&D1&v2&H1&0*&!R:3]>>[C&D1&v4&H3&0*&!R&z1:1]-[S&D2&v2&H0&0*&!R:3].[N&D2&v3&H1&0*&R:2],[268],[1]
144,([O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[C&D2&v4&H1&0*&!R&z0:4]=[C&D2&v4&H1&0*&!R&z0:5]-[C&D2&v4&H1&0*&!R&z0:6]=[C&D2&v4&H1&0*&!R&z0:7].[O&D1&v2&H1&0*&!R:8])>>([C&D2&v4&H2&0*&!R&z0:7]-[C&D3&v4&H1&0*&R&z1:6]1-[C&D2&v4&H1&0*&R&z0:5]=[C&D2&v4&H1&0*&R&z0:4]-[C&D3&v4&H0&0*&R&z2:2](=[O&D1&v2&H0&0*&!R:1])-[O&D2&v2&H0&0*&R:3]-1.[O&D1&v2&H1&0*&!R:8]),[269],[2]
145,[O&D1&v2&H0&0*&!R:1]~[*:2](~[O&D1&v2&H1&0*&!R:3])~[C&D2&v4&H2&0*&!R&z0:4]-[C&D3&v4&H1&0*&R&z1:5]-[O&D2&v2&H0&0*&R:6]>>([O&D1&v2&H0&0*&!R:1]~[*:2](~[O&D1&v2&H1&0*&!R:3])~[C&D2&v4&H1&0*&!R&z0:4]=[C&D2&v4&H1&0*&!R&z0:5].[O&D1&v2&H1&0*&!R:6]),[269],[2]
146,([O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z1:2]-[C&D3&v4&H1&0*&!R&z1:3]~[*:4](~[O&D1&v2&H1&0*&!R:5])~[C&D2&v4&H2&0*&!R&z1:6]-[O&D2&v2&H0&0*&!R:7].[O&D1&v2&H1&0*&!R:8])>>([O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z1:2]-[C&D3&v4&H1&0*&!R&z1:3]~[*:4](~[O&D1&v2&H1&0*&!R:5])~[C&D2&v4&H2&0*&!R&z1:6]-[O&D2&v2&H0&0*&!R:8].[O&D1&v2&H1&0*&!R:7]),"[270, 270]","[1, 1]"
147,([O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z1:2]-[C&D3&v4&H1&0*&!R&z1:3]~[*:4]~[C&D2&v4&H2&0*&!R&z1:5]-[O&D2&v2&H0&0*&!R:6].[O&D1&v2&H1&0*&!R:7])>>([O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z1:2]-[C&D3&v4&H1&0*&!R&z1:3]~[*:4]~[C&D2&v4&H2&0*&!R&z1:5]-[O&D2&v2&H0&0*&!R:7].[O&D1&v2&H1&0*&!R:6]),"[270, 270]","[2, 2]"
148,[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2](-[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:4]-[O&D1&v2&H1&0*&!R:5])~[*:6]~[O&D1&v2&H1&0*&!R:7]>>[*:6](~[O&D1&v2&H1&0*&!R:7])~[C&D3&v4&H0&0*&!R&z1:2](=[O&D1&v2&H0&0*&!R:5])-[C&D2&v4&H2&0*&!R&z1:1]-[P&D4&v5&H0&0*&!R:4]-[O&D1&v2&H1&0*&!R:3],"[271, 271]","[1, 2]"
149,[*:1](~[O&D1&v2&H1&0*&!R:2])~[C&D3&v4&H0&0*&!R&z1:3](=[O&D1&v2&H0&0*&!R:4])-[C&D2&v4&H2&0*&!R&z1:5]-[P&D4&v5&H0&0*&!R:6]-[O&D1&v2&H1&0*&!R:7]>>[C&D1&v4&H2&0*&!R&z0:5]=[C&D3&v4&H0&0*&!R&z1:3](-[O&D2&v2&H0&0*&!R:7]-[P&D4&v5&H0&0*&!R:6]-[O&D1&v2&H1&0*&!R:4])~[*:1]~[O&D1&v2&H1&0*&!R:2],"[271, 271]","[1, 2]"
150,[O&D1&v2&H0&0*&!R:1]=[C&D2&v4&H1&0*&!R&z1:2]~[*:3]~[O&D1&v2&H1&0*&!R:4].[O&D1&v2&H0&0*&!R:5]=[C&D3&v4&H0&0*&!R&z2:6]-[C&D2&v4&H2&0*&!R&z0:7]>>[C&D3&v4&H1&0*&!R&z0:7](-[C&D3&v4&H0&0*&!R&z2:6]=[O&D1&v2&H0&0*&!R:5])-[C&D3&v4&H1&0*&!R&z1:2](-[O&D1&v2&H1&0*&!R:1])~[*:3]~[O&D1&v2&H1&0*&!R:4],[272],[1]
151,[C&D3&v4&H1&0*&!R&z0:1]-[C&D3&v4&H1&0*&!R&z1:2](-[O&D1&v2&H1&0*&!R:3])~[*:4]~[O&D1&v2&H1&0*&!R:5]>>[C&D2&v4&H2&0*&!R&z0:1].[O&D1&v2&H0&0*&!R:3]=[C&D2&v4&H1&0*&!R&z1:2]~[*:4]~[O&D1&v2&H1&0*&!R:5],[272],[1]
152,([O&D1&v2&H0&0*&!R:1]~[*:2]~[*:3](~[O&D1&v2&H1&0*&!R:4])~[*:5]~[C&D2&v4&H2&0*&!R&z1:6]-[O&D2&v2&H0&0*&!R:7].[O&D1&v2&H1&0*&!R:8])>>([O&D1&v2&H0&0*&!R:1]~[*:2]~[*:3](~[O&D1&v2&H1&0*&!R:4])~[*:5]~[C&D2&v4&H2&0*&!R&z1:6]-[O&D2&v2&H0&0*&!R:8].[O&D1&v2&H1&0*&!R:7]),"[273, 273]","[1, 1]"
153,[C&D2&v4&H2&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:2].[P&D4&v5&H0&0*&!R:3]-[O&D2&v2&H0&0*&!R:4]-[P&D4&v5&H0&0*&!R:5]=[O&D1&v2&H0&0*&!R:6]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:4]-[P&D4&v5&H0&0*&!R:5]=[O&D1&v2&H0&0*&!R:6].[P&D4&v5&H0&0*&!R:3]-[O&D1&v2&H1&0*&!R:2],[282],[1]
154,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]~[*:3]~[O&D1&v2&H0&0*&!R:4].[P&D4&v5&H0&0*&!R:5]-[O&D1&v2&H1&0*&!R:6]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:6].[P&D4&v5&H0&0*&!R:5]-[O&D2&v2&H0&0*&!R:2]~[*:3]~[O&D1&v2&H0&0*&!R:4],[282],[1]
155,[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H1&0*&R&z0:3]=[C&D2&v4&H1&0*&R&z0:4]-[C&D3&v4&H1&0*&R&z1:5]-[O&D1&v2&H1&0*&!R:6].[N&D1&v3&H2&0*&!R:7]-[C&D3&v4&H0&0*&!R&z2:8]=[O&D1&v2&H0&0*&!R:9]>>[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H1&0*&R&z0:3]=[C&D2&v4&H1&0*&R&z0:4]-[C&D3&v4&H1&0*&R&z1:5]-[N&D1&v3&H2&0*&!R:7].[C&D3&v4&H0&0*&!R&z2:8](=[O&D1&v2&H0&0*&!R:9])-[O&D1&v2&H1&0*&!R:6],[283],[1]
156,[C&D3&v4&H0&0*&!R&z2:1]-[O&D1&v2&H1&0*&!R:2].[C&D3&v4&H1&0*&R&z1:3]-[N&D1&v3&H2&0*&!R:4]>>[C&D3&v4&H1&0*&R&z1:3]-[O&D1&v2&H1&0*&!R:2].[N&D1&v3&H2&0*&!R:4]-[C&D3&v4&H0&0*&!R&z2:1],[283],[1]
157,[C&D3&v4&H1&0*&R&z2:1]-[O&D2&v2&H0&0*&!R:2].[O&D0&v2&H2&0*&!R:3]>>[C&D3&v4&H1&0*&R&z2:1]-[O&D1&v2&H1&0*&!R:3].[O&D1&v2&H1&0*&!R:2],"[285, 397, 559, 560, 561, 658, 831]","[1, 2, 1, 1, 1, 1, 1]"
158,[O&D1&v2&H1&0*&!R:1].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])(-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:5]~[*:6]~[*:7]~[*:8]~[O&D1&v2&H1&0*&!R:9]>>[*:6](~[O&D1&v2&H1&0*&!R:5])~[*:7]~[*:8]~[O&D1&v2&H1&0*&!R:9].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])(-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:1],[287],[1]
159,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&0*&!R:5].[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])-[O&D2&v2&H0&0*&!R:8]>>[O&D1&v2&H1&0*&!R:8].[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])-[O&D2&v2&H0&0*&!R:2]~[*:1]~[*:3]~[*:4]~[O&D1&v2&H1&0*&!R:5],[287],[1]
160,[C&D3&v4&H0&0*&!R&z1:1](=[O&D1&v2&H0&0*&!R:2])-[C&D3&v4&H0&0*&!R&z2:3]-[O&D1&v2&H1&0*&!R:4].[C&D3&v4&H0&0*&!R&z1:5](=[O&D1&v2&H0&0*&!R:6])-[C&D3&v4&H0&0*&!R&z2:7]-[O&D1&v2&H1&0*&!R:8]>>[C&D3&v4&H0&0*&!R&z1:1](=[O&D1&v2&H0&0*&!R:2])-[C&D4&v4&H0&0*&!R&z1:5](-[O&D1&v2&H1&0*&!R:6])-[C&D3&v4&H0&0*&!R&z2:7]-[O&D1&v2&H1&0*&!R:8].[O&D1&v2&H0&0*&!R:4]=[C&D2&v4&H0&0*&!R&z2:3],"[289, 722]","[1, 1]"
161,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]~[*:3](~[O&D1&v2&H1&0*&!R:4])~[O&D1&v2&H1&0*&!R:5].[P&D4&v5&H0&0*&!R:6]-[O&D2&v2&H0&0*&!R:7]~[*:8]~[O&D2&v2&H0&0*&!R:9]-[P&D4&v5&H0&0*&!R:10]=[O&D1&v2&H0&0*&!R:11]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:7]~[*:8]~[O&D2&v2&H0&0*&!R:9]-[P&D4&v5&H0&0*&!R:10]=[O&D1&v2&H0&0*&!R:11].[P&D4&v5&H0&0*&!R:6]-[O&D2&v2&H0&0*&!R:2]~[*:3](~[O&D1&v2&H1&0*&!R:4])~[O&D1&v2&H1&0*&!R:5],[290],[1]
162,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:5]~[*:6]~[O&D1&v2&H0&0*&!R:7]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:5]~[*:6]~[O&D1&v2&H0&0*&!R:7].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:2],[290],[1]
163,[*:1](~[*:2]~[*:3]~[*:4]~[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6])~[*:7]~[*:8]~[*:9]~[*:10]~[*:11]~[*:12]~[*:13]~[*:14]~[*:15]~[S&D2&v2&H0&0*&!R:16]-[C&D3&v4&H0&0*&!R&z2:17]=[O&D1&v2&H0&0*&!R:18].[C&D2&v4&H2&0*&!R&z1:19]-[O&D2&v2&H0&0*&!R:20]~[*:21]~[*:22]~[*:23]~[*:24]~[*:25]~[*:26]~[*:27]~[*:28]~[*:29]~[*:30]~[*:31]~[*:32]~[*:33]~[S&D1&v2&H1&0*&!R:34]>>[*:24](~[*:23]~[*:22]~[*:21]~[O&D2&v2&H0&0*&!R:20]-[P&D4&v5&H0&0*&!R:6])~[*:25]~[*:26]~[*:27]~[*:28]~[*:29]~[*:30]~[*:31]~[*:32]~[*:33]~[S&D1&v2&H1&0*&!R:34].[C&D2&v4&H2&0*&!R&z1:19]-[O&D2&v2&H0&0*&!R:5]~[*:4]~[*:3]~[*:2]~[*:1]~[*:7]~[*:8]~[*:9]~[*:10]~[*:11]~[*:12]~[*:13]~[*:14]~[*:15]~[S&D2&v2&H0&0*&!R:16]-[C&D3&v4&H0&0*&!R&z2:17]=[O&D1&v2&H0&0*&!R:18],[291],[1]
164,[*:1](~[*:2]~[*:3]~[*:4]~[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6])~[*:7]~[*:8]~[*:9]~[*:10]~[*:11]~[*:12]~[*:13]~[*:14]~[*:15]~[S&D1&v2&H1&0*&!R:16].[C&D2&v4&H2&0*&!R&z1:17]-[O&D2&v2&H0&0*&!R:18]>>[C&D2&v4&H2&0*&!R&z1:17]-[O&D2&v2&H0&0*&!R:5]~[*:4]~[*:3]~[*:2]~[*:1]~[*:7]~[*:8]~[*:9]~[*:10]~[*:11]~[*:12]~[*:13]~[*:14]~[*:15]~[S&D1&v2&H1&0*&!R:16].[O&D2&v2&H0&0*&!R:18]-[P&D4&v5&H0&0*&!R:6],[291],[1]
165,[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z2:2]-[O&D1&v2&H1&0*&!R:3].[S&D2&v2&H0&0*&!R:4]-[C&D3&v4&H0&0*&!R&z3:5]=[O&D1&v2&H0&0*&!R:6]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z2:5]=[O&D1&v2&H0&0*&!R:6].[O&D1&v2&H0&0*&!R:3]=[C&D2&v4&H0&0*&!R&z2:2].[S&D1&v2&H1&0*&!R:4],[292],[1]
166,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]-[C&D2&v4&H2&0*&!R&z1:4].[P&D4&v5&H0&0*&!R:5](-[O&D1&v2&H1&0*&!R:6])-[O&D2&v2&H0&0*&!R:7]~[*:8](~[O&D1&v2&H1&0*&!R:9])~[O&D2&v2&H0&0*&!R:10]-[P&D4&v5&H0&0*&!R:11]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:11].[P&D4&v5&H0&0*&!R:5](-[O&D1&v2&H1&0*&!R:6])-[O&D2&v2&H0&0*&!R:7]~[*:8](~[O&D1&v2&H1&0*&!R:9])~[O&D2&v2&H0&0*&!R:10]-[C&D2&v4&H2&0*&!R&z1:4],[296],[1]
167,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]~[*:4]~[O&D2&v2&H0&0*&!R:5]-[C&D2&v4&H2&0*&!R&z1:6].[P&D4&v5&H0&0*&!R:7](-[O&D1&v2&H1&0*&!R:8])-[O&D2&v2&H0&0*&!R:9]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]~[*:4]~[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:7]-[O&D1&v2&H1&0*&!R:8].[O&D2&v2&H0&0*&!R:9]-[C&D2&v4&H2&0*&!R&z1:6],[296],[1]
168,[O&D1&v2&H0&0*&!R:1]=[C&D2&v4&H1&0*&!R&z1:2].[O&D1&v2&H0&0*&!R:3]=[C&D2&v4&H1&0*&!R&z1:4]-[C&D3&v4&H0&0*&!R&z2:5]-[O&D1&v2&H1&0*&!R:6]>>[O&D1&v2&H0&0*&!R:6]=[C&D2&v4&H0&0*&!R&z2:5].[O&D1&v2&H0&0*&!R:3]=[C&D2&v4&H1&0*&!R&z1:4]-[C&D3&v4&H1&0*&!R&z1:2]-[O&D1&v2&H1&0*&!R:1],[298],[1]
169,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]~[*:3]~[O&D1&v2&H1&0*&!R:4].[P&D4&v5&H0&0*&!R:5](-[O&D1&v2&H1&0*&!R:6])-[O&D2&v2&H0&0*&!R:7]~[*:8]~[O&D2&v2&H0&0*&!R:9]-[P&D4&v5&H0&0*&!R:10]-[O&D1&v2&H1&0*&!R:11]>>[*:3](~[O&D1&v2&H1&0*&!R:4])~[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:10]-[O&D1&v2&H1&0*&!R:11].[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:9]~[*:8]~[O&D2&v2&H0&0*&!R:7]-[P&D4&v5&H0&0*&!R:5]-[O&D1&v2&H1&0*&!R:6],[299],[1]
170,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]~[*:3]~[*:4]~[*:5]~[O&D1&v2&H1&0*&!R:6].[P&D4&v5&H0&0*&!R:7]-[O&D2&v2&H0&0*&!R:8]~[*:9]~[O&D1&v2&H1&0*&!R:10]>>[*:5](~[O&D1&v2&H1&0*&!R:6])~[*:4]~[*:3]~[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:7].[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:8]~[*:9]~[O&D1&v2&H1&0*&!R:10],[299],[1]
171,[O&D0&v2&H2&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:4])~[*:5]~[*:6]~[*:7]~[O&D1&v2&H1&0*&!R:8]>>[O&D1&v2&H1&0*&!R:2].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:1])(-[O&D1&v2&H1&0*&!R:4])~[*:5]~[*:6]~[*:7]~[O&D1&v2&H1&0*&!R:8],[300],[1]
172,([C&D3&v4&H0&0*&!R&z2:1]-[O&D1&v2&H1&0*&!R:2].[N&D2&v3&H1&0*&!R:3]).[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])-[O&D2&v2&H0&0*&!R:6]~[*:7](~[O&D1&v2&H1&0*&!R:8])~[*:9]~[*:10]~[O&D1&v2&H1&0*&!R:11]>>[*:7](~[O&D1&v2&H1&0*&!R:6])(~[O&D1&v2&H1&0*&!R:8])~[*:9]~[*:10]~[O&D1&v2&H1&0*&!R:11].[N&D3&v3&H0&0*&R:3]-[C&D3&v4&H0&0*&R&z2:1].[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])-[O&D1&v2&H1&0*&!R:2],[303],[1]
173,[O&D1&v2&H1&0*&!R:1]-[C&D3&v4&H1&0*&R&z1:2]~[*:3](~[C&D3&v4&H1&0*&R&z1:4](-[C&D3&v4&H1&0*&R&z2:5](-[O&D2&v2&H0&0*&R:6])-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8])~[O&D1&v2&H1&0*&!R:9]>>([O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z1:2]~[*:3](~[O&D1&v2&H1&0*&!R:9])~[C&D3&v4&H1&0*&!R&z1:4](-[O&D1&v2&H1&0*&!R:8])-[C&D2&v4&H2&0*&!R&z1:5]-[O&D1&v2&H1&0*&!R:7].[O&D1&v2&H1&0*&!R:6]),"[308, 308]","[1, 2]"
174,([*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[O&D1&v2&H1&0*&!R:4].[O&D1&v2&H0&0*&!R:5]=[C&D3&v4&H0&0*&!R&z1:6]-[C&D2&v4&H2&0*&!R&z1:7])>>[O&D1&v2&H1&0*&!R:2]~[*:1]~[*:3]~[O&D2&v2&H0&0*&R:4]-[C&D3&v4&H1&0*&R&z2:7]-[C&D3&v4&H1&0*&R&z1:6]-[O&D1&v2&H1&0*&!R:5],"[308, 308]","[1, 2]"
