id,smarts,sources,hash
EVODEX.2-Dm29,[#6:2]-[#6:1](-[#8:68]-[#1])(-[#1:85])-[#1:86].[#6:30](=[#8:32])-[#6:24]1:[#6:29](:[#6:28](:[#6:27](:[#7&+:26](-[#6:33]):[#6:25]:1-[#1:132])-[#1:109])-[#1:108])-[#1:107]>>[#6:2]-[#6:1](-[#1:85])(-[#1:86])-[#1].[#6:30](=[#8:32])-[#6:24]1=[#6:25](-[#7:26](-[#6:33])-[#6:27](=[#6:28](-[#6:29]-1(-[#1:107])-[#1])-[#1:108])-[#1:109])-[#1:132].[#8:68]=[#8],"EVODEX.2-P227,EVODEX.2-P2569,EVODEX.2-P29,EVODEX.2-P3477,EVODEX.2-P3723",103136970884912308819266295219579729143771948950292022845034837287080752951702
EVODEX.2-Dm30,[#6:3]-[#6:1](-[#7:12](-[#1])-[#1])(-[#1:23])-[#1].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:2])-[#1:23].[#7:12](-[#1])(-[#1])-[#1],"EVODEX.2-P2814,EVODEX.2-P30,EVODEX.2-P3289,EVODEX.2-P3438,EVODEX.2-P736",93610484167804916561165485953074489662593812013156425811690955369950263469875
EVODEX.2-Dm31,[#6:4]-[#16:3]-[#1].[#6:54]-[#6:52](-[#8:53]-[#1])(-[#6:1](-[#6:2](=[#8:51])-[#8]-[#1])(-[#1:108])-[#1:109])-[#6:55]=[#8:57]>>[#6:1](-[#6:2](=[#8:51])-[#16:3]-[#6:4])(-[#1:108])(-[#1:109])-[#1].[#6:54]-[#6:52](=[#8:53])-[#6:55]=[#8:57],"EVODEX.2-P3093,EVODEX.2-P31,EVODEX.2-P317,EVODEX.2-P3574,EVODEX.2-P4118",27344408095653293045998898553960436520035720060782695957450393721455394591582
EVODEX.2-Dm32,[#6:54]-[#6:52](-[#8:53]-[#1])(-[#6](-[#6]=[#8])(-[#1])-[#1])-[#6:55]=[#8:57]>>[#6:54]-[#6:52](=[#8:53])-[#6:55]=[#8:57],"EVODEX.2-P1890,EVODEX.2-P2472,EVODEX.2-P3095,EVODEX.2-P318,EVODEX.2-P32",54584090157992558491720080366839453102443377019422731022187586281717056141562
EVODEX.2-Dm33,[#6:4]-[#16:3]-[#1].[#6:54]-[#6:52](-[#8:53]-[#1])(-[#6:1](-[#6:2](=[#8:51])-[#8:63]-[#1])(-[#1:108])-[#1:109])-[#6:55]=[#8:57]>>[#6:1](-[#6:2](=[#8:51])-[#16:3]-[#6:4])(-[#1:108])(-[#1:109])-[#1].[#6:54]-[#6:52](=[#8:53])-[#6:55]=[#8:57].[#8:63](-[#1])-[#1],"EVODEX.2-P3096,EVODEX.2-P319,EVODEX.2-P33,EVODEX.2-P3575,EVODEX.2-P4058",40748409871427843285017951586449043784148573782299023785710655277650580708689
EVODEX.2-Dm35,[#6:27](-[#16&+:1](-[#6:2])-[#6:3])(-[#1:53])(-[#1:54])-[#1:55].[#6:29](=[#8:31])-[#8:28]-[#1]>>[#6:3]-[#16:1]-[#6:2].[#6:29](=[#8:31])-[#8:28]-[#6:27](-[#1:53])(-[#1:54])-[#1:55],"EVODEX.2-P1800,EVODEX.2-P2676,EVODEX.2-P35,EVODEX.2-P3754,EVODEX.2-P648",83701271464108519830357305747340780780256122702049188735752276382087201138010
EVODEX.2-Dm36,[#7:2](-[#6:11])(-[#1])-[#1].[#8:21]-[#15:20](=[#8:22])(-[#8:23])-[#8:14]-[#15:15]=[#8:16]>>[#6]-[#6](=[#8])-[#7:2](-[#6:11])-[#1].[#8:16]=[#15:15]-[#8:14]-[#1].[#8:21]-[#15:20](=[#8:22])(-[#8]-[#1])-[#8:23],"EVODEX.2-P1356,EVODEX.2-P1640,EVODEX.2-P2069,EVODEX.2-P36,EVODEX.2-P3944",46611131710130365509393081900316003628716271892714314267389045063162102367193
EVODEX.2-Dm38,[#6:17](=[#8:19])-[#6:11]1=[#6:16](-[#7:15](-[#6:20])-[#6:14](=[#6:13](-[#6:12]-1(-[#1:83])-[#1])-[#1:82])-[#1:81])-[#1:58].[#6:3]-[#6:1](=[#8:55])-[#1:92].[#7:2](-[#1])(-[#1])-[#1]>>[#7:2](-[#6:1](-[#6:3])(-[#1:92])-[#1])(-[#1])-[#1].[#6:17](=[#8:19])-[#6:11]1:[#6:12](:[#6:13](:[#6:14](:[#7&+:15](-[#6:20]):[#6:16]:1-[#1:58])-[#1:81])-[#1:82])-[#1:83].[#8:55](-[#1])-[#1],"EVODEX.2-P1140,EVODEX.2-P2269,EVODEX.2-P3031,EVODEX.2-P3414,EVODEX.2-P38",88263411336066989433805890830377533977874061333221458708186712274049197709187
EVODEX.2-Dm39,[#6:17](=[#8:19])-[#6:11]1=[#6:16](-[#7:15](-[#6:20])-[#6:14](=[#6:13](-[#6:12]-1(-[#1:83])-[#1])-[#1:82])-[#1:81])-[#1:58].[#6:3]-[#6:1](=[#8:55])-[#1:92]>>[#7](-[#6:1](-[#6:3])(-[#1:92])-[#1])(-[#1])-[#1].[#6:17](=[#8:19])-[#6:11]1:[#6:12](:[#6:13](:[#6:14](:[#7&+:15](-[#6:20]):[#6:16]:1-[#1:58])-[#1:81])-[#1:82])-[#1:83].[#8:55](-[#1])-[#1],"EVODEX.2-P2594,EVODEX.2-P279,EVODEX.2-P2913,EVODEX.2-P39,EVODEX.2-P571",57410205878581498333670757695261842266158859321217443480407173237922911980191
EVODEX.2-Dm40,[#6:17](=[#8:19])-[#6:11]1=[#6:16](-[#7:15](-[#6:20])-[#6:14](=[#6:13](-[#6:12]-1(-[#1:83])-[#1])-[#1:82])-[#1:81])-[#1:58].[#6:3]-[#6:1](=[#8])-[#1:92]>>[#7](-[#6:1](-[#6:3])(-[#1:92])-[#1])(-[#1])-[#1].[#6:17](=[#8:19])-[#6:11]1:[#6:12](:[#6:13](:[#6:14](:[#7&+:15](-[#6:20]):[#6:16]:1-[#1:58])-[#1:81])-[#1:82])-[#1:83],"EVODEX.2-P1323,EVODEX.2-P2270,EVODEX.2-P2595,EVODEX.2-P274,EVODEX.2-P40",15652823055465004231531591929010825392085031970110861053230750548018745287974
EVODEX.2-Dm41,[#8:3]=[#6:1](-[#6:4])-[#1]>>[#8:3]=[#6:1](-[#8]-[#1])-[#6:4],"EVODEX.2-P187,EVODEX.2-P2447,EVODEX.2-P2898,EVODEX.2-P41,EVODEX.2-P433",14536949284179725652720954401544448665627205362811343844197368444153637501029
EVODEX.2-Dm42,[#6:19]=[#6:18]-[#6:1](-[#6:2](=[#6:3](-[#6:6])-[#1:41])-[#1:40])(-[#1:38])-[#1].[#8:4]=[#8:5]>>[#6:19]=[#6:18]-[#6:1](=[#6:2](-[#6:3](-[#6:6])(-[#8:4]-[#8:5]-[#1])-[#1:41])-[#1:40])-[#1:38],"EVODEX.2-P2125,EVODEX.2-P3663,EVODEX.2-P3718,EVODEX.2-P42,EVODEX.2-P844",57765647562789485917599788751741557256379766376461163036172653103236499429616
EVODEX.2-Dm43,[#6:19]=[#6:18]-[#6:1](-[#6:2](=[#6:3](-[#6:6])-[#1:41])-[#1:40])(-[#1:38])-[#1]>>[#6:19]=[#6:18]-[#6:1](=[#6:2](-[#6:3](-[#6:6])(-[#8]-[#8])-[#1:41])-[#1:40])-[#1:38],"EVODEX.2-P3437,EVODEX.2-P3692,EVODEX.2-P3908,EVODEX.2-P4167,EVODEX.2-P43",58702169199162128408023347686306892898642005773167074954710541469090768114883
EVODEX.2-Dm44,[#6:2]-[#6:1](-[#8:21]-[#1])(-[#6:3])-[#1:29].[#8:14]=[#6:11](-[#8:22]-[#1])-[#6:15].[#8:13]=[#6:12]=[#8:20]>>[#6:2]-[#6:1](-[#6:3])(-[#1:29])-[#1].[#6:15]-[#6:11](=[#8:14])-[#6:12](=[#8:20])-[#8:13]-[#1].[#8:21]=[#8:22],"EVODEX.2-P2122,EVODEX.2-P2483,EVODEX.2-P3450,EVODEX.2-P44,EVODEX.2-P458",78716282279318328108136726517996143626899350130542879014773443340409631458593
EVODEX.2-Dm45,[#6:3]-[#16:2]-[#6:4].[#6:1](-[#8:28]-[#6:29])(-[#1:60])(-[#1:61])-[#1:62]>>[#6:1](-[#16&+:2](-[#6:4])-[#6:3])(-[#1:60])(-[#1:61])-[#1:62].[#8:28](-[#6:29])-[#1],"EVODEX.2-P1249,EVODEX.2-P2812,EVODEX.2-P311,EVODEX.2-P3983,EVODEX.2-P45",89027171174318379186433214922290357641105195346015306631066797944181676259781
EVODEX.2-Dm46,[#6](-[#8:28]-[#6:29])(-[#1])(-[#1])-[#1]>>[#8:28](-[#6:29])-[#1],"EVODEX.2-P1490,EVODEX.2-P216,EVODEX.2-P2910,EVODEX.2-P3527,EVODEX.2-P46",58872748326553121837156019610399182393941563060968897020682651092018709026373
EVODEX.2-Dm47,[#7]-[#6](=[#8])-[#7:5](-[#6:6])-[#1]>>[#7:5](-[#6:6])(-[#1])-[#1],"EVODEX.2-P1123,EVODEX.2-P1353,EVODEX.2-P2325,EVODEX.2-P47,EVODEX.2-P490",78351838536406200502538460798440271884212724607906660838467153696662014202741
EVODEX.2-Dm48,[#7](-[#6:1](=[#8:3])-[#7:5](-[#6:6])-[#1])(-[#1])-[#1].[#8:2](-[#1])-[#1]>>[#8:2]=[#6:1]=[#8:3].[#7:5](-[#6:6])(-[#1])-[#1],"EVODEX.2-P1815,EVODEX.2-P2980,EVODEX.2-P3582,EVODEX.2-P48,EVODEX.2-P704",20641103023409652007002599167425497992643287058265661351041152905181065302462
EVODEX.2-Dm49,[#7](-[#6:1](=[#8:3])-[#7:5](-[#6:6])-[#1])(-[#1])-[#1]>>[#8]=[#6:1]=[#8:3].[#7:5](-[#6:6])(-[#1])-[#1],"EVODEX.2-P1860,EVODEX.2-P2973,EVODEX.2-P3360,EVODEX.2-P3583,EVODEX.2-P49",9227736354085317998100902932731396867514265702130042165648272327159656688478
EVODEX.2-Dm50,[#7:4](-[#6](=[#8])-[#7:5](-[#6:6])-[#1])(-[#1])-[#1]>>[#7:4](-[#1])(-[#1])-[#1].[#7:5](-[#6:6])(-[#1])-[#1],"EVODEX.2-P1124,EVODEX.2-P2974,EVODEX.2-P3361,EVODEX.2-P4199,EVODEX.2-P50",67515938417151012551931698295249852929366444463480287603113806551814017756347
EVODEX.2-Dm51,[#6:27](-[#16&+](-[#6])-[#6])(-[#1:50])(-[#1:51])-[#1:52].[#6:29]-[#8:28]-[#1]>>[#6:29]-[#8:28]-[#6:27](-[#1:50])(-[#1:51])-[#1:52],"EVODEX.2-P1314,EVODEX.2-P1808,EVODEX.2-P2033,EVODEX.2-P2906,EVODEX.2-P51",14504510765769325066654184577566599252859276197628775448394087763660051700414
EVODEX.2-Dm52,[#8:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1].[#8:35]=[#8:36]>>[#8:2]=[#6:1](-[#8:3])-[#6:4].[#8:35](-[#8:36]-[#1])-[#1],"EVODEX.2-P1458,EVODEX.2-P2853,EVODEX.2-P2918,EVODEX.2-P3270,EVODEX.2-P52",69466069102909762415028492956343610916764742885639556916781279251225010577704
EVODEX.2-Dm53,[#6:2]-[#6:1](-[#8]-[#1])(-[#1:63])-[#1:64]>>[#6:1](-[#6:2])(-[#1:63])(-[#1:64])-[#1],"EVODEX.2-P2568,EVODEX.2-P3625,EVODEX.2-P3873,EVODEX.2-P54,EVODEX.2-P780",91535658025142208378320488900364007705844841179481418659861927590799211477967
EVODEX.2-Dm54,[#6:2]-[#6:1](-[#8:54]-[#1])(-[#1:63])-[#1:64].[#8:55](-[#1])-[#1]>>[#6:1](-[#6:2])(-[#1:63])(-[#1:64])-[#1].[#8:54]=[#8:55],"EVODEX.2-P1061,EVODEX.2-P1670,EVODEX.2-P3200,EVODEX.2-P4211,EVODEX.2-P55",10743769375722014685350535473997719624190360947287952774737916529937850283687
EVODEX.2-Dm55,[#6:4]-[#6:1](=[#8:5])-[#6:3](-[#6:9])(-[#1:73])-[#1:74].[#6:26](=[#8:28])-[#6:20]1=[#6:25](-[#7:24](-[#6:29])-[#6:23](=[#6:22](-[#6:21]-1(-[#1:117])-[#1])-[#1:116])-[#1:115])-[#1:91].[#8:68]=[#8:2]>>[#6:4]-[#6:1](=[#8:5])-[#8:2]-[#6:3](-[#6:9])(-[#1:73])-[#1:74].[#6:26](=[#8:28])-[#6:20]1:[#6:21](:[#6:22](:[#6:23](:[#7&+:24](-[#6:29]):[#6:25]:1-[#1:91])-[#1:115])-[#1:116])-[#1:117].[#8:68](-[#1])-[#1],"EVODEX.2-P1540,EVODEX.2-P2397,EVODEX.2-P2644,EVODEX.2-P56,EVODEX.2-P863",26518670762647400986975598514624967567370085399121258191490134194054911934069
EVODEX.2-Dm56,[#6:4]-[#6:1](=[#8:5])-[#6:3](-[#6:9])(-[#1:73])-[#1:74].[#6:26](=[#8:28])-[#6:20]1=[#6:25](-[#7:24](-[#6:29])-[#6:23](=[#6:22](-[#6:21]-1(-[#1:117])-[#1])-[#1:116])-[#1:115])-[#1:91].[#8]=[#8:2]>>[#6:4]-[#6:1](=[#8:5])-[#8:2]-[#6:3](-[#6:9])(-[#1:73])-[#1:74].[#6:26](=[#8:28])-[#6:20]1:[#6:21](:[#6:22](:[#6:23](:[#7&+:24](-[#6:29]):[#6:25]:1-[#1:91])-[#1:115])-[#1:116])-[#1:117],"EVODEX.2-P1445,EVODEX.2-P2148,EVODEX.2-P57,EVODEX.2-P824,EVODEX.2-P864",37180997217028416609786566759483546955041667543685457123126869672031863469140
EVODEX.2-Dm57,[#6:4]-[#6:1](=[#8:5])-[#6:3](-[#6:9])(-[#1:73])-[#1:74].[#8]=[#8:2]>>[#6:4]-[#6:1](=[#8:5])-[#8:2]-[#6:3](-[#6:9])(-[#1:73])-[#1:74],"EVODEX.2-P1541,EVODEX.2-P2488,EVODEX.2-P58,EVODEX.2-P825,EVODEX.2-P865",89515741820235831798340281115791332615520691333630533208548604762345256584545
EVODEX.2-Dm61,[#6:3]-[#6:1](=[#8])-[#6:4]=[#8:6].[#7:2](-[#1])(-[#1])-[#1].[#8:14](-[#8:15]-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#6:4]=[#8:6])-[#1].[#8:14]=[#8:15],"EVODEX.2-P2665,EVODEX.2-P3359,EVODEX.2-P4243,EVODEX.2-P509,EVODEX.2-P63",11586474432561357916043124660567183677825141108277773381074933374411733069716
EVODEX.2-Dm62,[#6:3]-[#6:1](=[#8])-[#6:4]=[#8:6].[#7:2](-[#1])(-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#6:4]=[#8:6])-[#1],"EVODEX.2-P160,EVODEX.2-P2226,EVODEX.2-P3230,EVODEX.2-P568,EVODEX.2-P64",72142973340147261914680715306470636735111309753848123398567898363895751313498
EVODEX.2-Dm63,[#6:3]-[#6:1](-[#8:81]-[#6:82])(-[#6:4])-[#1:116].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:116].[#6:82]-[#8:81]-[#1],"EVODEX.2-P1109,EVODEX.2-P3710,EVODEX.2-P3774,EVODEX.2-P3776,EVODEX.2-P65",51264985423335907428273338086969067426363363795823885824312177572512540079688
EVODEX.2-Dm65,[#8:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:39].[#6:28]1:[#7:29]:[#6:27]:[#7:24]:[#6:22]2:[#7:2](:[#6:23]:[#7:26]:[#6:25]:1:2)-[#1]>>[#6:28]1:[#7:29]:[#6:27]:[#7:24]:[#6:22]2:[#6:25]:1:[#7:26]:[#6:23]:[#7:2]:2-[#6:1](-[#6:4])(-[#8:3])-[#1:39],"EVODEX.2-P2651,EVODEX.2-P3329,EVODEX.2-P3542,EVODEX.2-P4306,EVODEX.2-P68",5383867112310470575232032647800992671928534638913286828327053730281906443703
EVODEX.2-Dm68,[#6:4]-[#6:1](-[#6:3])(-[#8:24]-[#6:25]=[#8:26])-[#1:74].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#6:4]-[#6:1](-[#6:3])(-[#8:2]-[#1])-[#1:74].[#8:26]=[#6:25]-[#8:24]-[#1],"EVODEX.2-P2199,EVODEX.2-P3410,EVODEX.2-P4222,EVODEX.2-P71,EVODEX.2-P951",21751197065774172441028090087374107829663324862589585538559274862739724361426
EVODEX.2-Dm69,[#6:2]-[#6:1](-[#8]-[#1])(-[#6:3])-[#1:52].[#8:26]=[#6:25]=[#8:33]>>[#6:2]-[#6:1](-[#6:3])(-[#1:52])-[#1].[#6]-[#6](=[#8])-[#6:25](=[#8:33])-[#8:26]-[#1],"EVODEX.2-P2353,EVODEX.2-P2365,EVODEX.2-P3145,EVODEX.2-P4169,EVODEX.2-P72",96061058406206263226950405345312408891316970065525758383770502057316356442511
EVODEX.2-Dm70,[#6:5]=[#6:4]-[#6:3](=[#6:2](-[#6:1](-[#6:17])(-[#8]-[#8])-[#1:52])-[#1:51])-[#1:50]>>[#6:5]=[#6:4]-[#6:3](-[#6:2](=[#6:1](-[#6:17])-[#1:52])-[#1:51])(-[#1:50])-[#1],"EVODEX.2-P1224,EVODEX.2-P1820,EVODEX.2-P3077,EVODEX.2-P419,EVODEX.2-P73",87949862654747157110460214661683130565649215283309689407759654269147505140008
EVODEX.2-Dm71,[#6:4]-[#6:2](-[#6:5])(-[#8:1]-[#15:13]=[#8:18])-[#1:31].[#8:3](-[#1])-[#1]>>([#6:4]-[#6:2](-[#6:5])(-[#8:3]-[#1])-[#1:31].[#15:13](=[#8:18])-[#8:1]-[#1]),"EVODEX.2-P1394,EVODEX.2-P1407,EVODEX.2-P2842,EVODEX.2-P74,EVODEX.2-P75",19275419093147854557811157071208210006550891101615159509299731585863861519670
EVODEX.2-Dm72,[#6:5]-[#6:2](-[#8:1]-[#15:11]=[#8:13])(-[#6:4])-[#1:26]>>([#6:5]-[#6:2](-[#8]-[#1])(-[#6:4])-[#1:26].[#15:11](=[#8:13])-[#8:1]-[#1]),"EVODEX.2-P1525,EVODEX.2-P1936,EVODEX.2-P3149,EVODEX.2-P3602,EVODEX.2-P76",6294796087763350322512414975077518743364468834183123683237238366733900588471
EVODEX.2-Dm74,[#6:49](-[#6:51]=[#8:52])(-[#1:123])(-[#1:124])-[#1].[#6:101]-[#6:50](=[#8:102])-[#16:1]-[#6:2]>>[#6:2]-[#16:1]-[#1].[#6:101]-[#6:50](=[#8:102])-[#6:49](-[#6:51]=[#8:52])(-[#1:123])-[#1:124],"EVODEX.2-P2030,EVODEX.2-P2217,EVODEX.2-P295,EVODEX.2-P3286,EVODEX.2-P78",82873939750382051112785752344979991428689399383090163793576597631455538372926
EVODEX.2-Dm76,[#6:3]-[#6:1](-[#8:37]-[#16:39](=[#8:40])=[#8:41])(-[#6:4])-[#1:83].[#8:43]-[#15:38](=[#8:44])(-[#8:2]-[#1])-[#8:45]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:83].[#8:43]-[#15:38](=[#8:44])(-[#8:45])-[#8:37]-[#16:39](=[#8:40])=[#8:41],"EVODEX.2-P2517,EVODEX.2-P3627,EVODEX.2-P4049,EVODEX.2-P701,EVODEX.2-P81",40296270392896232441456589196019629677800121374554354827504219044382831140961
EVODEX.2-Dm77,[#6:3]-[#6:1](-[#8]-[#16](=[#8])=[#8])(-[#6:4])-[#1:83].[#8]-[#15](=[#8])(-[#8:2]-[#1])-[#8]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:83],"EVODEX.2-P1012,EVODEX.2-P1772,EVODEX.2-P2096,EVODEX.2-P3285,EVODEX.2-P82",78127097634814669911030024961511201160534981393734564627445742522002038706395
EVODEX.2-Dm80,[#6:24]-[#8:2]-[#6:3](-[#8:14])(-[#6:15])-[#1:183]>>([#6:24]-[#8:2]-[#6](-[#8])(-[#6])-[#1].[#6]-[#8]-[#6:3](-[#8:14])(-[#6:15])-[#1:183]),"EVODEX.2-P1095,EVODEX.2-P2806,EVODEX.2-P3638,EVODEX.2-P85,EVODEX.2-P856",87102497873351734648125370256759797078605740176373146946745977556165407358053
EVODEX.2-Dm81,[#6:3]-[#6:1](-[#8:53]-[#1])(-[#1:100])-[#1:101]>>[#6:3]-[#6:1](-[#8]-[#15]=[#8])(-[#1:100])-[#1:101].[#8]-[#15](=[#8])(-[#8:53]-[#1])-[#8],"EVODEX.2-P2174,EVODEX.2-P2239,EVODEX.2-P3004,EVODEX.2-P3806,EVODEX.2-P86",73573102492492400264371721175013457622025244213787954122735301794665327449037
EVODEX.2-Dm83,[#6:17](=[#8:19])-[#6:11]1=[#6:16](-[#7:15](-[#6:20])-[#6:14](=[#6:13](-[#6:12]-1(-[#1:87])-[#1])-[#1:86])-[#1:85])-[#1:61].[#8:2]=[#6:1](-[#8:3])-[#6:4]>>[#8:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1].[#6:17](=[#8:19])-[#6:11]1:[#6:12](:[#6:13](:[#6:14](:[#7&+:15](-[#6:20]):[#6:16]:1-[#1:61])-[#1:85])-[#1:86])-[#1:87],"EVODEX.2-P1768,EVODEX.2-P1933,EVODEX.2-P405,EVODEX.2-P808,EVODEX.2-P90",109472746702600617131669588280520156514876965107343925593054973578108720082114
EVODEX.2-Dm84,[#8:2]=[#6:1](-[#8:3])-[#6:4]>>[#8:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1],"EVODEX.2-P1459,EVODEX.2-P2502,EVODEX.2-P3022,EVODEX.2-P3321,EVODEX.2-P91",30868145203254645516405443994785381955697075598229015491357226390419293850850
EVODEX.2-Dm85,[#6:16]-[#6:14](-[#7](-[#1])-[#1])(-[#6:17]=[#8:19])-[#1]>>[#6:16]-[#6:14](=[#8])-[#6:17]=[#8:19],"EVODEX.2-P1206,EVODEX.2-P3436,EVODEX.2-P354,EVODEX.2-P673,EVODEX.2-P92",42886867498775620614439265537366054649120719247666694277545682561603852236941
EVODEX.2-Dm88,[#6:3]-[#6:1](-[#8]-[#1])(-[#1:27])-[#1:28].[#15:8](=[#8:10])-[#8:2]-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#15:8]=[#8:10])(-[#1:27])-[#1:28],"EVODEX.2-P1048,EVODEX.2-P1360,EVODEX.2-P3229,EVODEX.2-P4099,EVODEX.2-P95",95931034528708315365677804955668494619882107011753257365073352420249856759009
EVODEX.2-Dm89,[#6:7]-[#7:6](-[#6:1](-[#6:3])(-[#1:41])-[#1])-[#1].[#8:19]=[#8:20]>>[#6:3]-[#6:1](=[#8])-[#1:41].[#6:7]-[#7:6](-[#1])-[#1].[#8:19](-[#8:20]-[#1])-[#1],"EVODEX.2-P1637,EVODEX.2-P1729,EVODEX.2-P3572,EVODEX.2-P3973,EVODEX.2-P96",21965342753788436277900806622838003726340166656995256694516869411508589683431
EVODEX.2-Dm90,[#8:49]=[#6:47]-[#6:45](-[#8:46]-[#1])(-[#6:48])-[#1]>>[#8:49]=[#6:47]-[#6:45](=[#8:46])-[#6:48],"EVODEX.2-P1217,EVODEX.2-P1501,EVODEX.2-P2302,EVODEX.2-P861,EVODEX.2-P97",112218665344509494202234454742471233305693048998144974378558751592745415985666
EVODEX.2-Dm91,[#6:3]-[#6:1](=[#8:4])-[#8:8]-[#1].[#8:37]=[#15:10](-[#8:2]-[#1])(-[#8:38])-[#8:39]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#8:8](-[#1])-[#1].[#15](=[#8])-[#8]-[#15:10](=[#8:37])(-[#8:38])-[#8:39],"EVODEX.2-P2256,EVODEX.2-P2382,EVODEX.2-P3855,EVODEX.2-P4029,EVODEX.2-P99",50627702474248167857622592562286248150819981564737169505960438409332685015386
EVODEX.2-Dm92,[#6:3]-[#6:1](=[#8:4])-[#8]-[#1].[#15:11](=[#8:13])-[#8:9]-[#1].[#8:37]=[#15:10](-[#8:2]-[#1])(-[#8:38])-[#8:39]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#15:11](=[#8:13])-[#8:9]-[#15:10](=[#8:37])(-[#8:38])-[#8:39],"EVODEX.2-P100,EVODEX.2-P2171,EVODEX.2-P2305,EVODEX.2-P2563,EVODEX.2-P377",43963290219825368754938082189132548800390547763724960688665769797849157653206
EVODEX.2-Dm93,[#6:5]-[#7:1](-[#1])-[#1].[#7:3](-[#1])(-[#1])-[#1]>>[#6:5]-[#7:1](-[#6](-[#7:3](-[#1])-[#1])=[#8])-[#1],"EVODEX.2-P102,EVODEX.2-P1349,EVODEX.2-P2681,EVODEX.2-P3580,EVODEX.2-P838",6624008246806228963300154505123610266986764391012363914311483648938855107469
EVODEX.2-Dm94,[#6:50]-[#6:1](=[#8:51])-[#1].[#6:61](=[#8:63])-[#6:55]1:[#6:60](:[#6:59](:[#6:58](:[#7&+:57](-[#6:64]):[#6:56]:1-[#1:172])-[#1:149])-[#1:148])-[#1:147]>>[#6:50]-[#6:1](=[#8:51])-[#16]-[#6].[#6:61](=[#8:63])-[#6:55]1=[#6:56](-[#7:57](-[#6:64])-[#6:58](=[#6:59](-[#6:60]-1(-[#1:147])-[#1])-[#1:148])-[#1:149])-[#1:172],"EVODEX.2-P103,EVODEX.2-P2617,EVODEX.2-P385,EVODEX.2-P4043,EVODEX.2-P984",81766055273572925196747891426320636348316825947763187766288763620885644725022
EVODEX.2-Dm95,([#6:3]-[#8:2]-[#1].[#6:10]-[#6:1](=[#8:28])-[#8]-[#1])>>[#6:3]-[#8:2]-[#6:1](-[#6:10])=[#8:28],"EVODEX.2-P105,EVODEX.2-P3363,EVODEX.2-P3605,EVODEX.2-P3680,EVODEX.2-P917",57797379268820896182064776372571865746331390453252683007482444045208468323354
EVODEX.2-Dm96,[#6:27](-[#16&+:1](-[#6:2])-[#6:3])(-[#1:53])(-[#1:54])-[#1:55].[#6:29]-[#8:28]-[#1]>>[#6:3]-[#16:1]-[#6:2].[#6:29]-[#8:28]-[#6:27](-[#1:53])(-[#1:54])-[#1:55],"EVODEX.2-P106,EVODEX.2-P1639,EVODEX.2-P1647,EVODEX.2-P1819,EVODEX.2-P340",24563271286313887360187550423730611937223701641265160768093960603662640800794
EVODEX.2-Dm97,[#6:29]-[#8:28]-[#1]>>[#6:29]-[#8:28]-[#6](-[#1])(-[#1])-[#1],"EVODEX.2-P107,EVODEX.2-P1648,EVODEX.2-P1798,EVODEX.2-P341,EVODEX.2-P809",7487319707321849381415161596346416305135968914730396545450423338596141580632
EVODEX.2-Dm98,[#6](-[#7:55](-[#6](-[#1])(-[#1])-[#1])-[#6:56])(-[#1])(-[#1])-[#1]>>[#7:55](-[#6:56])(-[#1])-[#1],"EVODEX.2-P109,EVODEX.2-P2297,EVODEX.2-P3539,EVODEX.2-P4246,EVODEX.2-P4250",20523926321854744944186296812370974618628661997783331870167405844001577998360
EVODEX.2-Dm99,[#6:3]-[#6:1](-[#8:20]-[#1])(-[#1:27])-[#1:28]>>[#6:3]-[#6:1](-[#8]-[#15]=[#8])(-[#1:27])-[#1:28].[#8:20](-[#1])-[#1],"EVODEX.2-P110,EVODEX.2-P119,EVODEX.2-P1298,EVODEX.2-P2253,EVODEX.2-P697",64394205613501436016719055536375779919821783552768521680556834481441922194349
EVODEX.2-Dm101,[#6:3]-[#6:1](-[#8:24]-[#1])(-[#1:60])-[#1:61]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#1:60])-[#1:61].[#8]-[#15](=[#8])(-[#8:24]-[#1])-[#8],"EVODEX.2-P1065,EVODEX.2-P112,EVODEX.2-P2508,EVODEX.2-P2931,EVODEX.2-P615",10033265836829927494639592294537409023592830940907901585212223538623629950084
